time,z_global
1.728906002709642e+18,-5.6978716674204115
1.728906002719641e+18,-6.1912178275793455
1.7289060027296402e+18,-6.184656447206948
1.7289060027396393e+18,-6.589392197629283
1.7289060027496384e+18,-6.8401238277262895
1.7289060027596372e+18,-7.261633606607606
1.7289060027696364e+18,-7.820810127069599
1.7289060027796352e+18,-8.381196631567544
1.728906002789634e+18,-8.351067132469574
1.728906002799633e+18,-8.08407174936588
1.7289060028196303e+18,10.47921054252434
1.7289060028296292e+18,23.838364415844843
1.728906002839628e+18,19.797257416372585
1.7289060028496266e+18,19.846411528488535
1.7289060028596252e+18,12.883611353738171
1.728906002869624e+18,12.834191610974717
1.728906002879623e+18,7.0986533869478015
1.7289060028896215e+18,7.102538484412138
1.7289060029196175e+18,-7.194434755424656
1.7289060029296164e+18,-7.195285224110547
1.728906002939615e+18,-6.555152734733359
1.7289060029496138e+18,-4.967633506799593
1.7289060035915338e+18,4.9507336487529745
1.7289060036015327e+18,4.942488580956359
1.7289060039014979e+18,-4.406833621724595
1.7289060039114967e+18,-4.417728880421555
1.7289060039214953e+18,-5.112872136091659
1.7289060039314941e+18,-4.995391530941237
1.7289060039414927e+18,-4.645938172917343
1.728906003951492e+18,-4.067487252067729
1.7289060040314783e+18,4.0379374299418
1.728906004041477e+18,4.5437598069502805
1.7289060040514755e+18,4.577811968555071
1.7289060041514627e+18,-4.116277310046311
1.7289060041614612e+18,-4.539188800610248
1.72890600417146e+18,-4.541685474349411
1.7289060041814587e+18,-5.180207676402284
1.7289060042214538e+18,4.0992119573587935
1.7289060050809928e+18,-5.136280308732925
1.7289060050909914e+18,-5.162273498703542
1.7289060051009902e+18,-6.361258671761218
1.728906005110989e+18,-6.388993079925174
1.7289060051209876e+18,-6.076272584711058
1.7289060051309865e+18,-6.09444579043578
1.7289060051409853e+18,-5.990113258196843
1.7289060051510175e+18,-5.993728814814192
1.7289060051610493e+18,-4.426063094017118
1.7289060052212419e+18,4.008627295295355
1.728906005231274e+18,5.556768946365354
1.728906005241306e+18,5.5599234855478015
1.7289060052513382e+18,5.576290086609822
1.728906005281436e+18,4.121924226396109
1.7289060063018499e+18,4.557037840377442
1.7289060063118487e+18,5.734801818280856
1.728906006321848e+18,6.180562816481248
1.728906006331847e+18,6.178002057715105
1.7289060063418455e+18,4.717804541422185
1.728906006351845e+18,4.722993313466301
1.7289060072217347e+18,-4.0215229808698805
1.7289060072317335e+18,-4.639387294875236
1.728906007241732e+18,-4.95298146641711
1.728906007251731e+18,-4.089841017780122
1.7289060111612672e+18,4.029766287054631
1.7289060152405724e+18,4.290579779392213
1.728906015250572e+18,6.555927150024082
1.7289060152605714e+18,6.155362992728441
1.7289060152705713e+18,4.3756582513167075
1.7289060153305664e+18,-4.010251435555727
1.7289060153405652e+18,-4.535044629527902
1.7289060153505638e+18,-4.463832101940072
1.7289060184202028e+18,-4.707361692868104
1.7289060184302013e+18,-5.305527072377006
1.7289060184402002e+18,-4.759662984825522
1.728906018450199e+18,-4.7571071057096965
1.7289060185401876e+18,5.133717663987396
1.7289060185501865e+18,6.2698077193109425
1.7289060185601853e+18,4.189106361478255
1.7289060185801828e+18,-7.4712996335221264
1.7289060185901816e+18,-9.122580874890808
1.7289060186001805e+18,-11.435059047964256
1.7289060186101796e+18,-10.045255935998227
1.7289060186201784e+18,-8.690751404662338
1.7289060186301775e+18,-8.696020251009914
1.7289060186401764e+18,5.212145019401131
1.7289060186501755e+18,5.1750279330050235
1.7289060187001705e+18,6.708248172943875
1.7289060187101696e+18,6.726647453604314
1.7289060187201687e+18,9.656464294317669
1.7289060187301678e+18,7.077853389333519
1.728906018740167e+18,4.26873779223534
1.7289060687334275e+18,5.365727047894827
1.7289060687434263e+18,6.130218512343278
1.7289060687534252e+18,6.133524796881583
1.7289060687634237e+18,6.347540647146981
1.7289060687734226e+18,4.108676054024202
1.7289060690333852e+18,4.2604606492767445
1.728906069043384e+18,4.498318256791246
1.728906069053383e+18,4.497208664936338
1.7289060694933417e+18,4.373544182468105
1.7289060695033405e+18,4.997990237591133
1.7289060695133391e+18,4.10817967901021
1.7289060704632282e+18,4.661798736805994
1.7289060704732273e+18,5.611708433341552
1.728906070483226e+18,5.372242281942624
1.7289060704932252e+18,4.737094382475502
1.728906070673203e+18,4.521245617645936
1.7289060706832018e+18,5.017966742918547
1.7289060706932006e+18,5.017588277679883
1.7289060707831895e+18,-4.13673830782017
1.7289060707931884e+18,-4.288932241734302
1.7289060708631798e+18,4.369492932038509
1.7289060708731784e+18,4.373687100290145
1.7289060708831772e+18,4.442486670691948
1.7289060743027633e+18,5.007912481439275
1.728906074312762e+18,5.1113117945380475
1.7289060743227607e+18,4.2537051913023145
1.7289060746027297e+18,4.404339365722607
1.7289060746127288e+18,4.405612410904631
1.728906074622728e+18,4.229644077057005
1.7289060749226962e+18,4.50056936547986
1.728906074932695e+18,6.373891009761784
1.7289060749426936e+18,5.71221033296361
1.7289060755423718e+18,4.1818183836161325
1.7289060755523707e+18,5.384025536912539
1.7289060755623693e+18,5.404371067646766
1.7289060757023552e+18,4.4050719508752
1.7289060757123543e+18,5.216902047365364
1.7289060757223534e+18,4.154150139156721
1.728906076553254e+18,4.609633611428445
1.7289060765632527e+18,4.996075579211391
1.7289060765732516e+18,5.416390540303911
1.7289060765832502e+18,4.758933228796535
1.7289060770831852e+18,-4.540753410115557
1.728906077093184e+18,-4.541293005009474
1.7289060771031826e+18,-4.146848265033295
1.7289060771131814e+18,-4.149957200390125
1.728906077583128e+18,-4.048841686046455
1.7289060783730383e+18,4.268838509652238
1.7289060784330307e+18,-4.69602794984156
1.7289060784430295e+18,-5.304769086761684
1.7289060784530284e+18,-5.305976008102564
1.7289060784830244e+18,4.553780489128735
1.7289060788529787e+18,-4.733864462493716
1.7289060788629775e+18,-5.871359367167563
1.7289060788729764e+18,-5.871360249984974
1.7289060788829752e+18,-4.111790866481835
1.7289060789229706e+18,6.4731912364232835
1.7289060789329695e+18,6.467615049342247
1.7289060789429683e+18,8.58134736464855
1.7289060789529672e+18,8.581831572684235
1.7289060789829614e+18,-4.151870881518016
1.7289060789929603e+18,-5.242785250607335
1.7289060790029583e+18,-4.8024255228068915
1.7289060791937664e+18,4.157143665692101
1.7289060806147704e+18,4.000025005240944
1.7289060806247693e+18,4.165053835239022
1.728906080634768e+18,4.167490701998315
1.7289060806447667e+18,5.164412352769488
1.7289060806547653e+18,4.3971542550311735
1.7289060822345728e+18,-4.116352914360797
1.7289060823145682e+18,4.062043602932923
1.728906087244979e+18,-4.098090284142808
1.7289060872549775e+18,-4.378501202994279
1.7289060875849423e+18,5.717139191716752
1.7289060875949412e+18,5.05636000854572
1.7289060876449354e+18,-4.668841715193622
1.7289060876549343e+18,-4.671231537335956
1.728906087664933e+18,-6.101360525686426
1.728906087674932e+18,-6.552524769632586
1.7289060876849308e+18,-7.111729612283341
1.7289060876949297e+18,-7.407148326194299
1.7289060877049285e+18,-8.310418802064627
1.7289060877149274e+18,-8.419974653529872
1.7289060877249262e+18,-7.720494197242876
1.7289060877349248e+18,-4.186194727606737
1.7289060877749197e+18,6.481096671533681
1.7289060877849185e+18,6.342466586897428
1.728906087794917e+18,6.384881733246461
1.728906087804916e+18,8.262868487783143
1.7289060878149146e+18,8.128657245698186
1.7289060878249134e+18,6.094289203686063
1.728906087834912e+18,5.04948161901604
1.7289060879049034e+18,-4.341614198285718
1.7289060879149023e+18,-4.339352964022158
1.7289060882848532e+18,-4.1011775819856
1.7289060884748321e+18,4.957873971667378
1.7289060885148283e+18,6.357964053025736
1.7289060885248271e+18,7.341860140813267
1.7289060886148186e+18,5.538106143786914
1.728906089194745e+18,4.146912494799416
1.728906089204744e+18,4.982771182558289
1.7289060892147425e+18,5.428450716016796
1.7289060892247414e+18,6.822435902167829
1.72890608923474e+18,6.480397529457811
1.7289060897646817e+18,5.509537926704165
1.7289060897946043e+18,-4.465312343511057
1.7289060898146022e+18,4.155519500325047
1.7289060899845786e+18,-4.302837295116031
1.7289060899945774e+18,-4.295957031496528
1.7289060900345723e+18,5.7200013137038175
1.728906090044571e+18,7.931675691743635
1.7289060900545697e+18,8.924627182452177
1.7289060900645683e+18,8.490650409995567
1.728906090074567e+18,6.151599797027665
1.7289060900845658e+18,4.0069552582651085
1.7289060900945644e+18,4.014217061362411
1.728906090234547e+18,-4.204335029307815
1.7289060902445458e+18,-4.364489527151958
1.7289060902545454e+18,-4.007031370088657
1.728906091374417e+18,4.486604609495966
1.7289060913844157e+18,6.002186460509023
1.7289060913944143e+18,5.167109540301212
1.7289060928942367e+18,-4.4723093498308
1.7289060931641992e+18,11.207149915315819
1.7289060931741978e+18,14.084626522891643
1.7289060931841966e+18,13.37344190472029
1.7289060931941952e+18,13.294174905160538
1.728906093204194e+18,13.53548529622865
1.728906093214193e+18,11.805925063663812
1.7289060932241915e+18,7.98640312877798
1.7289060932741875e+18,-4.734305069745488
1.7289060932841871e+18,-4.9829058777993875
1.7289060932941865e+18,-4.92677719033541
1.7289060933041859e+18,-4.467780007743282
1.728906096133846e+18,-4.0637987175830625
1.728906096143845e+18,-4.438736312191498
1.7289060961538442e+18,-4.438848849804738
1.7289060961638433e+18,-4.751396312948376
1.7289060961738424e+18,-4.75132369243394
1.7289060961838415e+18,-4.937358485387703
1.7289060961938406e+18,-4.2726073921903405
1.7289060971240607e+18,9.94370968607522
1.7289060971340928e+18,9.963262306735853
1.7289060971441252e+18,4.091420830741484
1.7289060971541576e+18,4.680655249847845
1.72890609716419e+18,4.085476618530522
1.7289060972344166e+18,-4.1477769934396616
1.7289060977946557e+18,-4.729735484661499
1.7289060978046546e+18,-4.889460611297248
1.7289060978146532e+18,-4.888472555478811
1.7289060978446495e+18,4.720088182187927
1.728906097854648e+18,4.926844694555896
1.7289060984155814e+18,-4.387410263668156
1.7289060984255795e+18,-4.400204055229116
1.7289060984355784e+18,-4.104132979978355
1.728906098455576e+18,4.16806429006537
1.728906098465575e+18,5.951371059309496
1.7289060984755738e+18,4.764629061105883
1.7289060985655624e+18,-4.253689308488641
1.728906098575561e+18,-4.282422614434898
1.728906098695546e+18,5.2260382933891
1.7289060987055447e+18,4.6414456077062205
1.728906098785535e+18,7.105946567807374
1.7289060987955336e+18,6.227073974577413
1.7289060988255299e+18,-4.2981681133707355
1.7289060988355284e+18,-6.1066488456022725
1.7289060988455273e+18,-6.768401642141369
1.728906098855526e+18,-6.767193609069218
1.7289060988655247e+18,-4.300258640337694
1.7289061463622638e+18,6.990411573563407
1.7289061463722624e+18,6.850879401907131
1.728906146382262e+18,5.172102626257087
1.7289061463922606e+18,4.667262345691685
1.7289061464022595e+18,4.179516289165463
1.728906150851728e+18,4.021635986100041
1.728906150911722e+18,6.886064901294753
1.728906150921721e+18,6.406694727100749
1.7289061509317202e+18,4.288641604850932
1.7289061510217065e+18,-4.216904375243076
1.7289061510317048e+18,-4.21748411409588
1.7289061511116966e+18,8.316338584759816
1.7289061511216955e+18,12.601285828829583
1.7289061511316943e+18,12.599489146333395
1.7289061511416934e+18,9.570781309939337
1.728906151151692e+18,7.834519502732894
1.728906151161691e+18,6.2223746148330985
1.7289061511716897e+18,4.038218264387307
1.7289061512216835e+18,-4.351017546901807
1.728906151231682e+18,-5.182230017566273
1.728906151241681e+18,-5.800345348462113
1.7289061512516797e+18,-6.134140793848461
1.728906151261679e+18,-6.267694922913096
1.7289061512716787e+18,-6.2676194535888
1.728906151281678e+18,-7.156147962286743
1.7289061512916777e+18,-7.158797738132534
1.728906151301677e+18,-8.512170490405332
1.7289061513116764e+18,-9.121607200365307
1.728906151321676e+18,-9.133466130701425
1.7289061513316754e+18,-9.717278217879603
1.7289061513416742e+18,-10.475505524875283
1.7289061513516728e+18,-11.023167643340535
1.7289061513616717e+18,-10.46582379138296
1.728906151371671e+18,-10.479329936013364
1.7289061514016673e+18,18.490567517322827
1.7289061514116662e+18,16.749705192451835
1.7289061514216648e+18,17.902631410327018
1.7289061514316636e+18,18.824476514564534
1.7289061514416625e+18,14.671048003472755
1.728906151451661e+18,8.542538133673476
1.7289061514916562e+18,-5.308696810516016
1.7289061515016548e+18,-6.51160208564301
1.7289061515116536e+18,-6.951672386074382
1.7289061515216525e+18,-6.560344936489872
1.728906151531651e+18,-5.395906087281517
1.72890615154165e+18,-4.050097480842178
1.7289061534514225e+18,-4.2161824497614395
1.7289061534614213e+18,-4.607065575966031
1.7289061534714202e+18,-4.731264270452898
1.7289061534814188e+18,-4.412166039759472
1.7289061534914176e+18,-4.091500444056332
1.7289061535714076e+18,4.26277491101954
1.7289061535814065e+18,7.830227971564826
1.728906153591405e+18,10.85469132069269
1.728906153601404e+18,11.93182168416238
1.7289061536114028e+18,8.330061686325978
1.7289061536214013e+18,4.6390384508326115
1.7289061538813686e+18,4.0107696660366905
1.7289061543313147e+18,-4.03408034630802
1.7289061544413018e+18,-4.347331317694338
1.7289061544513004e+18,-5.046814056161736
1.7289061544612992e+18,-5.639676243361727
1.728906154471298e+18,-5.533265048194081
1.7289061544812966e+18,-5.013930267526655
1.7289061545412892e+18,11.01306314954012
1.728906154551288e+18,10.861479851521118
1.7289061545612867e+18,11.301098446995029
1.7289061545712855e+18,9.37605715577353
1.7289061545812844e+18,8.706621773620936
1.728906154591283e+18,8.657189167744894
1.7289061546012818e+18,7.315734225120412
1.7289061546112804e+18,5.138810708655247
1.7289061546912707e+18,4.143460150579552
1.7289061547012692e+18,4.732762308038491
1.728906154711268e+18,4.80909629144648
1.7289061547212667e+18,4.497691870296579
1.7289061551412096e+18,4.458384803668286
1.7289061551512087e+18,4.468406370154487
1.7289061556811566e+18,-4.114152456023982
1.7289061556911555e+18,-4.1591065343951374
1.7289061557411492e+18,5.257425723310036
1.7289061557511478e+18,5.230185976128877
1.7289061557611466e+18,8.149564230026723
1.7289061557711452e+18,7.316236223695578
1.728906155781144e+18,5.873994723159603
1.728906155791143e+18,4.265814481334588
1.7289061562719135e+18,6.5748097335239075
1.7289061562819466e+18,7.641790451079107
1.7289061562919798e+18,5.401278845896068
1.728906156342077e+18,-4.043651040936845
1.728906156352076e+18,-4.032564805354272
1.7289061563620751e+18,-4.586029814333728
1.728906156372074e+18,-4.577641708058677
1.7289061573819535e+18,-5.620020134551436
1.7289061573919524e+18,-6.103595104906114
1.728906157401951e+18,-4.5826411242287275
1.72890615741195e+18,-4.573775795380207
1.7289061574419466e+18,-4.84657360189928
1.7289061574519455e+18,-4.906511908511977
1.728906157551934e+18,4.999635158692828
1.7289061575619328e+18,6.095912804493633
1.7289061575719316e+18,6.18305378093219
1.7289061575819305e+18,7.086919520122888
1.7289061575919293e+18,7.164210865927083
1.728906157791904e+18,4.634826176445751
1.7289061578019028e+18,5.621968923421341
1.7289061578119017e+18,5.432453233117982
1.7289061578219003e+18,5.814758247155744
1.7289061578318991e+18,6.6074556086167515
1.728906157841898e+18,6.53844075552119
1.7289061578518966e+18,5.606269313882822
1.7289061578618954e+18,4.270392638003023
1.728906157961882e+18,-4.443982342192688
1.72890615797188e+18,-5.808919063806879
1.728906157981878e+18,-8.18932140181021
1.7289061579918769e+18,-8.216130915163872
1.7289061580018747e+18,-10.07926539459696
1.7289061580118735e+18,-10.067924186973073
1.7289061580218716e+18,-9.451537792897026
1.72890615803187e+18,-8.522200070735359
1.7289061580418685e+18,-8.935932406391988
1.7289061580518674e+18,-9.255799952308811
1.728906158061866e+18,-9.251495113492094
1.7289061580718648e+18,-9.264166972671408
1.7289061580818642e+18,-5.458619363802562
1.7289061580918628e+18,-5.458111775154702
1.7289061581018616e+18,27.364554243429147
1.7289061581118602e+18,52.387445735925546
1.728906158121859e+18,7.365446815432417
1.7289061581318577e+18,-7.656371993747664
1.7289061581418565e+18,-6.782434377678078
1.7289061581518554e+18,-10.132554650663298
1.728906158161854e+18,-10.446457661845507
1.7289061581818516e+18,5.011835328263936
1.728906158241844e+18,8.155626929548845
1.7289061582518428e+18,11.096044241841145
1.7289061582618422e+18,14.62825884250331
1.728906158271842e+18,14.305231424934364
1.7289061582818414e+18,15.318311930817929
1.7289061582918403e+18,15.191110984785524
1.7289061583018396e+18,11.030359403930479
1.7289061583118385e+18,10.262710644111852
1.7289061583218378e+18,9.202355908945343
1.7289061583318372e+18,8.372403361850205
1.728906158341836e+18,8.106934208809289
1.728906158351835e+18,8.097968412286273
1.7289061583618337e+18,6.77435469426717
1.7289061583718328e+18,5.202069146438698
1.7289061583818312e+18,4.6690693197512045
1.72890615839183e+18,4.08539786295216
1.728906158741794e+18,-4.0099174711835985
1.728906158751793e+18,-4.001417384623805
1.7289061587617915e+18,-4.268338454802419
1.7289061587717903e+18,-4.144109573843187
1.7289061588817764e+18,-4.202768486688624
1.7289061588917752e+18,-4.186259992803167
1.7289061607415547e+18,-4.26217554908253
1.7289061607515538e+18,-4.259362097804496
1.728906160761553e+18,-4.28155385469191
1.728906160771552e+18,-4.311528621039344
1.7289061607815508e+18,-4.397123311569143
1.72890616079155e+18,-4.276462821464665
1.7289061608015488e+18,-4.366263063797267
1.7289061608115476e+18,-4.367998406762464
1.7289061608215465e+18,-4.4670186173521635
1.7289061608315453e+18,-4.654266034225591
1.7289061608415442e+18,-4.734802417415448
1.728906160851543e+18,-4.735242661873048
1.728906160921534e+18,4.974685009263631
1.7289061609315328e+18,6.297701899878394
1.7289061609415316e+18,7.6746862891153995
1.7289061609515302e+18,7.802949122259258
1.7289061609615283e+18,10.562053762000106
1.7289061609715264e+18,8.939808691003455
1.7289061609815242e+18,7.147214389406175
1.728906160991523e+18,6.399326426288894
1.728906161251489e+18,4.272192463093407
1.728906162261371e+18,-5.142526339396981
1.7289061633112456e+18,9.732729300651828
1.728906163321245e+18,6.42312678723934
1.7289061633312438e+18,6.455903630639428
1.7289061635612152e+18,-5.7812306733299845
1.7289061636212078e+18,5.553608638175003
1.7289061637811894e+18,4.114655705110973
1.7289061637911885e+18,4.2354065995957475
1.7289061638011876e+18,4.106026970080799
1.72890616388118e+18,-4.177266260737272
1.728906163891179e+18,-5.829527161291049
1.728906163901178e+18,-7.1990267932965235
1.7289061639111772e+18,-8.101630724454887
1.7289061639211763e+18,-8.340553175034245
1.7289061639311754e+18,-8.142361687838115
1.7289061639411745e+18,-7.7247260155275725
1.7289061639511734e+18,-6.846091213053997
1.7289061639611717e+18,-5.799346108699149
1.728906163971171e+18,-4.673066901098912
1.728906164281164e+18,-4.386744789417295
1.728906164291196e+18,-4.410126137480854
1.728906164341358e+18,4.599453109856067
1.7289061643513902e+18,4.59533215561834
