time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1728906028970439200,136.9434392089844,1,0.017271272838115692,1.9403432607650757,4,6.001745223999023,338,72.30000305175781,-0.6057193,44.8018576
1728906029975466200,137.94846630859374,1,0.017178047448396683,1.9503358602523804,4,6.047458648681641,338.0000305175781,72.30000305175781,-0.605747,44.8019086
1728906030982656000,138.95565600585937,1,0.01723625138401985,1.9603408575057983,4,6.027791976928711,338,72.30000305175781,-0.605776,44.8019589
1728906031975720400,139.94872045898438,1,0.016879882663488388,1.970336675643921,4,6.023515224456787,337.0001525878906,72.30000305175781,-0.605805,44.8020088
1728906032983668000,140.95666796875,1,0.017252463847398758,1.9803342819213867,4,6.0327677726745605,337,72.30000305175781,-0.6058339,44.8020593
1728906033988795600,141.96179565429688,1,0.017201382666826248,1.9903335571289062,4,6.037624835968018,337.9998474121094,72.30000305175781,-0.6058636,44.8021093
1728906034966656000,142.93965600585938,1,0.01721832901239395,2.000333309173584,4,6.061263084411621,338,72.30000305175781,-0.6058918,44.8021595
1728906035967641900,143.9406418457031,1,0.017133885994553566,2.010329484939575,4,6.066356182098389,338,72.30000305175781,-0.60592,44.8022106
1728906036964910000,144.93791015625,1,0.017143484205007553,2.0203304290771484,4,6.03690767288208,338,72.30000305175781,-0.6059482,44.8022608
1728906037977479000,145.95047900390625,1,0.017715655267238617,2.030343532562256,4,6.110459327697754,338.0000305175781,72.30000305175781,-0.6059767,44.8023119
1728906038990920000,146.963919921875,1,0.017172034829854965,2.0403335094451904,4,6.0773162841796875,338,72.30000305175781,-0.6060053,44.8023627
1728906039973696500,147.94669653320312,1,0.017144285142421722,2.050342082977295,4,6.048305511474609,338,72.30000305175781,-0.6060332,44.8024132
1728906040974516700,148.94751684570312,1.1197831630706787,0.017274022102355957,2.060349702835083,4,6.013786792755127,338.9997863769531,72.30000305175781,-0.6060605,44.8024639
1728906041987375900,149.9603759765625,1,0.017150918021798134,2.070345640182495,4,6.013354301452637,339,72.30000305175781,-0.6060863,44.8025147
1728906042984722000,150.95772192382813,1,0.017141032963991165,2.0803260803222656,4,6.002935886383057,339,72.30000305175781,-0.6061123,44.8025653
1728906043982276400,151.9552763671875,1,0.017240969464182854,2.0903356075286865,4,5.978011608123779,339,72.30000305175781,-0.6061393,44.8026157
1728906044994003200,152.96700317382812,1.9834542274475098,0.017298074439167976,2.1003406047821045,4,5.998414516448975,337.00115966796875,72.30000305175781,-0.6061678,44.8026661
1728906045974130700,153.94713061523439,1,0.017183596268296242,2.1103363037109375,4,5.784806728363037,336.9999084472656,72.30000305175781,-0.6061956,44.8027145
1728906046974531000,154.9475310058594,1.3872638940811157,0.01756410114467144,2.120346784591675,4,5.5142502784729,337.9995422363281,72.30000305175781,-0.6062217,44.8027607
1728906047981230000,155.95422998046874,1,0.01745554246008396,2.130340099334717,4,5.4211201667785645,338.9998474121094,72.30000305175781,-0.6062458,44.8028064
1728906048966622000,156.9396220703125,1,0.017521599307656288,2.1403534412384033,4.333000183105469,5.145406723022461,337.0001220703125,72.30000305175781,-0.6062699,44.8028497
1728906049982441500,157.95544140625,4.527079105377197,0.01789284683763981,2.1503536701202393,4.665999889373779,5.033994674682617,335.0031433105469,72.30000305175781,-0.6062964,44.8028909
1728906050949848800,158.9228488769531,3.1168415546417236,0.018090656027197838,2.160376787185669,5,4.858811378479004,334.0002746582031,72.30000305175781,-0.6063228,44.8029301
1728906051975766800,159.94876684570312,1.7059783935546875,0.017290029674768448,2.1703484058380127,5.599999904632568,4.827352523803711,337.9988708496094,72.30000305175781,-0.6063462,44.8029704
1728906052445000000,160.418,45,1.5,1.81452214717865,6.135000228881836,4.827269077301025,337.9999084472656,72.30000305175781,-0.6063509,44.8029796
1728906052983289600,160.95628955078126,1,0.016385134309530258,1.812699317932129,6.135000228881836,5.105381965637207,340.9997253417969,72.30000305175781,-0.6063649,44.8030116
1728906053975579600,161.94857958984375,1,0.017054392024874687,1.8181034326553345,5.802000045776367,5.202357769012451,341.0000305175781,72.30000305175781,-0.6063858,44.8030576
1728906054990861600,162.9638615722656,1,0.016799598932266235,1.829208493232727,5.468999862670898,5.390040874481201,342.99981689453125,72.30000305175781,-0.6064053,44.8031043
1728906055961479200,163.93447924804687,1,0.0172245055437088,1.9341692924499512,5.135000228881836,5.558751583099365,343.00006103515625,71.74255929491775,-0.6064254,44.8031521
1728906056976464400,164.94946435546876,1,0.017157478258013725,1.9359986782073975,4.802000045776367,5.756479263305664,341.0003662109375,71.41778109306851,-0.6064485,44.8032014
1728906058001044500,165.97404443359375,1,0.01802639104425907,1.9418834447860718,4,5.853493690490723,338.0004577636719,71.26677374967484,-0.6064755,44.8032509
1728906058977834500,166.95083447265625,1,0.017405476421117783,1.9497720003128052,4,6.045513153076172,338.0000915527344,71.13231738779727,-0.6065044,44.8033007
1728906059982459400,167.95545947265626,1.1128090620040894,0.017435910180211067,2.0818324089050293,4,5.753793239593506,337.9998474121094,71.11990613729442,-0.6065315,44.8033495
1728906060977589200,168.95058935546874,1.5374633073806763,0.017369430512189865,2.0805394649505615,4,4.7396240234375,342.99774169921875,70.85306858373754,-0.6065499,44.8033914
1728906061980019700,169.95301977539063,5.981809616088867,0.016991857439279556,2.033571720123291,4,3.2730064392089844,344.98333740234375,70.5821024864607,-0.6065604,44.8034209
1728906062992853800,170.96585375976562,3.737260103225708,0.017365140840411186,2.037614345550537,4,2.98905348777771,345.99859619140625,70.32148666134012,-0.6065727,44.8034447
1728906063966654000,171.93965405273437,9.748815536499023,0.017516927793622017,2.1273608207702637,4,3.3503880500793457,0.9212854504585266,69.78993759499997,-0.6065736,44.8034733
1728906064973575400,172.9465754394531,4.023021221160889,0.01738050952553749,2.123518466949463,4,3.8573684692382812,20.979656219482422,69.7382322407381,-0.6065577,44.8035061
1728906065977716200,173.95071630859374,2.1597650051116943,0.016923045739531517,2.1012628078460693,4,4.094664573669434,21.999347686767578,69.74443686683647,-0.606536,44.80354
1728906066993889300,174.96688916015626,2.6908552646636963,0.017396725714206696,2.1088340282440186,4,4.328395366668701,17.00233268737793,69.87059856839092,-0.6065186,44.8035772
1728906067962391000,175.93539111328124,1.5370075702667236,0.017317377030849457,2.2178092002868652,4,4.49968147277832,13.000811576843262,69.85405266601838,-0.6065053,44.8036163
1728906068974323000,176.94732299804687,1.5711288452148438,0.017336294054985046,2.224578380584717,4,4.694289684295654,12.999866485595703,69.86232561322493,-0.6064922,44.8036578
1728906069960990500,177.93399047851562,3.226644515991211,0.01737336628139019,2.213418960571289,4,4.825315475463867,16.995121002197266,69.82923387214709,-0.6064745,44.8036993
1728906070962545200,178.93554516601563,3.0695672035217285,0.017431197687983513,2.211076259613037,4,4.985119819641113,22.993892669677734,69.79821048053032,-0.6064501,44.8037409
1728906071970211000,179.94321118164063,1.2310032844543457,0.017295116558670998,2.308941602706909,4,5.104992866516113,24.9996337890625,69.7692554159917,-0.6064222,44.8037827
1728906072965304300,180.93830419921875,1,0.016933953389525414,2.314563751220703,4,5.20219612121582,24.999961853027344,69.78786937486083,-0.6063941,44.8038249
1728906073965487900,181.93848779296874,1,0.017284449189901352,2.3246443271636963,4,5.2057600021362305,24.999998092651367,69.88507625907988,-0.606368,44.803868
1728906074989356000,182.96235595703126,1.9643914699554443,0.017455929890275,2.3307533264160156,4,5.321475028991699,24.99982452392578,69.99883039113806,-0.6063397,44.8039115
1728906075971600000,183.94459985351563,1,0.01722615398466587,2.418714761734009,4,5.370651721954346,24.00009536743164,70.10224454417002,-0.6063113,44.803955
1728906076971281000,184.94428100585938,2.161522388458252,0.01737275719642639,2.4271504878997803,4,5.472994804382324,24.9992733001709,70.1704985663923,-0.6062817,44.8039995
1728906077969527300,185.94252734375,1.248795986175537,0.017355678603053093,2.4315006732940674,4,5.795675277709961,24.999780654907227,70.2656414405991,-0.6062501,44.8040462
1728906078975554000,186.94855395507813,1,0.01735110767185688,2.4418344497680664,4,5.964888095855713,24.99992561340332,70.27805145831378,-0.6062183,44.8040953
1728906079963793200,187.93679321289062,1.139938473701477,0.016820525750517845,2.4504213333129883,4,5.814973831176758,24.000267028808594,70.32355500981372,-0.6061875,44.8041432
1728906080956243000,188.92924291992188,1,0.016698377206921577,2.5104899406433105,4,5.632055282592773,24.000078201293945,70.32355500981372,-0.6061579,44.8041895
1728906081964671700,189.93767163085937,2.3750364780426025,0.0174464862793684,2.516080856323242,4,5.3893351554870605,24.000560760498047,70.31114492643631,-0.6061295,44.8042339
1728906082987223000,190.96022314453126,1,0.01735665835440159,2.519878625869751,4,5.2102227210998535,24.00006866455078,70.30287154746654,-0.6061021,44.8042767
1728906083971640300,191.94464038085937,1.2278838157653809,0.017440812662243843,2.5217607021331787,4,4.996569633483887,25.99981689453125,70.30287154746654,-0.6060743,44.8043168
1728906084972988200,192.94598828125,1,0.017281625419855118,2.5235257148742676,4,4.314397811889648,26.00020980834961,70.22013819552434,-0.6060481,44.8043519
1728906085965279000,193.93827905273437,1.5436468124389648,0.01734120026230812,2.563089370727539,4,3.4490127563476562,14.002455711364746,70.13740563948298,-0.6060358,44.8043822
1728906086466000000,194.43899975585938,45,1.5,2.615677833557129,4.5,3.4489901065826416,14.00180435180664,70.25315108876376,-0.6060351,44.8043876
1728906086967802400,194.94080224609374,57.3201904296875,0.01705535501241684,2.618407964706421,4.5,2.559863328933716,342.950439453125,70.09596240783132,-0.6060459,44.8044029
1728906087964746200,195.93774633789062,45.93913269042969,0.016760041937232018,2.6268584728240967,4.428999900817871,2.410202980041504,309.04473876953125,70.01943737931171,-0.6060701,44.8044184
1728906088976940300,196.94994018554686,10.357644081115723,0.01671851985156536,2.6369216442108154,4.5,2.681633472442627,294.02978515625,70.04011975230368,-0.606102,44.804428
1728906089965881600,197.93888159179687,4.583271026611328,0.016689732670783997,2.6747970581054688,4.428999900817871,2.636808395385742,296.99853515625,70.13525930871593,-0.606133,44.8044382
1728906090973465900,198.9464658203125,2.557323932647705,0.018106454983353615,2.6595869064331055,4.5,2.978140354156494,312.9976806640625,70.16421503479498,-0.606161,44.8044554
1728906091960266500,199.9332666015625,1,0.01742289774119854,2.6644039154052734,4,3.285210371017456,323.99969482421875,70.07527990054162,-0.6061855,44.8044795
1728906092965837000,200.9388371582031,52.943336486816406,0.01703500933945179,2.6758501529693604,4,3.1378040313720703,346.8973693847656,70.0049597478135,-0.6061947,44.8045076
1728906093981392400,201.95439233398437,2.400728702545166,0.12458331137895584,2.68369197845459,4,3.3667283058166504,40.98776626586914,70.01323267711405,-0.6061982,44.8045375
1728906094966613800,202.93961376953126,3.1723153591156006,0.016816427931189537,2.548419952392578,4,4.103156089782715,42.99889373779297,69.81682450207158,-0.6061614,44.8045624
1728906095975610400,203.9486103515625,2.8580610752105713,0.019615666940808296,2.709392786026001,4,4.4529547691345215,39.00127410888672,70.10009891525792,-0.6061243,44.804594
1728906096964958700,204.93795874023436,1.8222696781158447,0.017364824190735817,2.7148239612579346,4,4.826427936553955,35.00057601928711,70.26556084383276,-0.6060879,44.8046282
1728906097979414800,205.95241479492188,1.177304744720459,0.017349546775221825,2.724153757095337,4,5.285962104797363,32.00014114379883,70.40206933148957,-0.6060513,44.8046675
1728906098975143700,206.9481437988281,1.2046033143997192,0.015599507838487625,2.734604597091675,4,5.678586483001709,28.000389099121094,70.43516262451186,-0.6060177,44.8047137
1728906099964485000,207.93748510742188,1,0.01336728222668171,2.598625421524048,4,6.110893249511719,29.999582290649414,70.34423852190537,-0.6059797,44.8047622
1728906100963100000,208.93609985351563,1.1534680128097534,0.01967409998178482,2.758878469467163,4,6.451806545257568,33.99917984008789,70.57374217219511,-0.6059336,44.8048101
1728906101963302000,209.93630200195312,1.1823475360870361,0.01961207203567028,2.7646617889404297,4,6.546436309814453,39.99896240234375,70.66268246137345,-0.6058798,44.8048545
1728906102983490800,210.95649072265624,1,0.019977202638983727,2.7737910747528076,4,6.671048641204834,39.999977111816406,70.71852915957038,-0.6058235,44.8048996
1728906103977316400,211.95031640625,1,0.019521242007613182,2.783353328704834,4,6.793803691864014,40.999855041503906,70.63786182302744,-0.6057665,44.8049454
1728906104967265500,212.940265625,1,0.017029209062457085,2.6480062007904053,4,6.956137180328369,42.99972152709961,70.4393833182502,-0.6057055,44.8049911
1728906105962453500,213.93545361328125,1,0.01958424225449562,2.6625659465789795,4,6.916877746582031,46.99945831298828,70.53659756693968,-0.6056408,44.8050342
1728906106977890800,214.95089086914064,1.9793925285339355,0.019700847566127777,2.8185763359069824,4,6.989531993865967,47.99951934814453,70.63786182302744,-0.6055735,44.8050767
1728906107990694000,215.96369384765626,1,0.019638968631625175,2.8239450454711914,4,7.014197826385498,47.00013732910156,70.63372505693437,-0.6055077,44.8051191
1728906108956140500,216.929140625,1.4989941120147705,0.01961524784564972,2.832090377807617,4,7.026351451873779,49.99903869628906,70.6026993746629,-0.6054403,44.8051597
1728906109963448800,217.93644873046875,1,0.02012418955564499,2.693800926208496,4,7.081185817718506,50.99987030029297,70.37112716199383,-0.6053691,44.805199
1728906110981646600,218.954646484375,1,0.019461004063487053,2.7098047733306885,4,7.071249485015869,53.99955368041992,70.36905880207918,-0.6052961,44.8052361
1728906111977866000,219.95086596679687,1,0.020091770216822624,2.718839645385742,4,7.111239910125732,54.0000114440918,70.36905880207918,-0.605221,44.8052716
1728906112964936700,220.93793676757812,2.0290069580078125,0.02019214630126953,2.729311227798462,4,7.115466117858887,56.99802017211914,70.38353733192884,-0.6051458,44.8053069
1728906113971336000,221.9443359375,1.369091272354126,0.021281614899635315,2.8790671825408936,4.400000095367432,7.006510257720947,59.99896240234375,70.5530585158416,-0.605069,44.8053384
1728906114967621600,222.94062158203124,1.647109866142273,0.01701243966817856,2.7417986392974854,4.800000190734863,7.076935768127441,60.99962615966797,70.47661417727062,-0.6049902,44.8053679
1728906115964515000,223.93751513671876,1,0.01856417767703533,2.7481489181518555,5,6.979629993438721,60.99995422363281,70.5138451974706,-0.6049114,44.8053971
1728906116958563300,224.93156323242187,4.631811618804932,0.026808062568306923,2.770984649658203,5.333000183105469,6.888422966003418,60.999061584472656,70.5138451974706,-0.6048349,44.8054266
1728906117989684000,225.96268408203125,5.737000465393066,0.2628914713859558,2.7788286209106445,6,5.974876403808594,60.990352630615234,70.44765682854815,-0.6047623,44.8054549
1728906118955545900,226.9285458984375,9.306108474731445,0.0550517663359642,2.7892720699310303,6,6.223671913146973,47.12662887573242,70.3773322447228,-0.6047042,44.8054898
1728906119964688400,227.9376884765625,21.2973575592041,0.025482850149273872,2.793175220489502,6,6.00523042678833,23.459976196289062,70.18084013216706,-0.6046683,44.8055388
1728906120954072800,228.92707275390626,6.760993003845215,0.018664881587028503,2.8001134395599365,6,5.569990158081055,0.16749781370162964,70.03399106364319,-0.6046674,44.8055903
1728906121972667100,229.94566723632812,3.10588002204895,0.015584240667521954,2.8081436157226562,5.599999904632568,5.521960258483887,1.9971402883529663,70.04226418394829,-0.6046703,44.8056403
1728906122968141300,230.94114135742188,43.53825759887695,0.016170131042599678,2.8250041007995605,5.333000183105469,5.368813514709473,20.649824142456055,70.25323144079269,-0.6046449,44.8056851
1728906123972477200,231.9454772949219,2.7732737064361572,0.18634843826293945,2.8350014686584473,4.800000190734863,5.473456859588623,33.989593505859375,70.5303923692963,-0.6046135,44.805726
1728906124979660800,232.9526608886719,3.466876745223999,0.017152227461338043,2.851341485977173,4.400000095367432,5.871560096740723,22.01590919494629,70.61106028788436,-0.6045821,44.8057727
1728906125968227000,233.94122705078124,23.171449661254883,0.017854372039437294,2.8531649112701416,4.400000095367432,5.81230354309082,3.767275094985962,70.61933396334405,-0.6045734,44.8058255
1728906126961593300,234.93459326171876,18.006372451782227,0.01817621849477291,2.798356771469116,4.665999889373779,5.552206516265869,345.76910400390625,70.81169916170063,-0.6045892,44.8058749
1728906127957030400,235.93003051757813,1,0.01791200414299965,2.8648180961608887,5,5.147109031677246,338.000732421875,70.90891761915988,-0.6046141,44.8059173
1728906128981072100,236.95407202148436,1,0.01656765304505825,2.8781533241271973,5.599999904632568,4.687057971954346,336.0000305175781,71.04957605610336,-0.6046404,44.8059542
1728906129972153900,237.94515380859374,1,0.017666375264525414,2.8936285972595215,5.665999889373779,4.3635759353637695,335.9999084472656,71.31228253293236,-0.604663,44.8059893
1728906130451000000,238.424,45,1.5,2.528205394744873,6.478000164031982,4.36354923248291,336.0001525878906,71.41571248141084,-0.6046681,44.8059973
1728906130986463200,238.95946313476563,2.368696451187134,0.018267979845404625,2.530102014541626,6.478000164031982,4.2521538734436035,336.9989318847656,71.48190830125546,-0.6046839,44.8060214
1728906131973379000,239.9463791503906,1.639106035232544,0.017158372327685356,2.4746463298797607,6.478000164031982,4.023397445678711,334.0003356933594,71.65360608371489,-0.6047045,44.8060566
1728906132992408300,240.965408203125,1,0.017302101477980614,2.4870002269744873,6.478000164031982,3.924528121948242,333.9999694824219,71.75290275128268,-0.6047223,44.8060894
1728906133980248300,241.95324829101563,1.8353625535964966,0.01741262897849083,2.4852795600891113,6.124000072479248,3.8521981239318848,337.99908447265625,72.09838134080435,-0.6047396,44.8061208
1728906134961798000,242.9347978515625,2.777099132537842,0.015718210488557816,2.5534541606903076,5.839000225067139,3.872246742248535,341.9979553222656,72.31974318124551,-0.6047528,44.8061533
1728906135965650000,243.93864990234374,3.5814449787139893,0.17216457426548004,2.571183443069458,5,3.871914863586426,342.9990539550781,72.41077213339769,-0.6047667,44.8061858
1728906136963015700,244.936015625,1.3487303256988525,0.01738986372947693,2.586209535598755,4.665999889373779,3.8994226455688477,343,72.5038709220001,-0.6047785,44.8062187
1728906137979697400,245.9526975097656,1,0.022764869034290314,2.5929465293884277,4.333000183105469,3.8055899143218994,343.9999084472656,72.56386845313159,-0.6047838,44.8062512
1728906138954785000,246.9277849121094,2.267202615737915,0.01746853068470955,2.5437283515930176,4,3.4904844760894775,343.9996032714844,72.7190364230011,-0.604794,44.8062804
1728906139957286700,247.93028662109376,7.903966426849365,0.017486518248915672,2.5548529624938965,4,3.518923044204712,343.0039367675781,72.92800037957683,-0.6048055,44.8063114
1728906140970871000,248.94387109375,1,0.01786087080836296,2.560889959335327,4,3.5150935649871826,340.0001525878906,73.03144976182747,-0.6048195,44.8063402
1728906141979980800,249.95298071289062,1.2162595987319946,0.017124224454164505,2.561206340789795,4,3.5233519077301025,338.0001525878906,73.11214114385037,-0.6048342,44.8063693
1728906142967462000,250.9404619140625,5.818021297454834,0.017483653500676155,2.6382904052734375,4,3.3021655082702637,337.9980773925781,73.21352369702717,-0.6048497,44.8063971
1728906143972778000,251.94577807617188,9.43372631072998,0.01711920090019703,2.6525754928588867,4,3.088616132736206,337.9955139160156,73.47008896681557,-0.6048639,44.8064228
1728906144965615600,252.93861572265624,3.0676541328430176,0.017403757199645042,2.6624932289123535,4,2.8811824321746826,339.9988708496094,73.5880287958741,-0.6048755,44.8064461
1728906145988314400,253.961314453125,3.3987016677856445,0.017355596646666527,2.6113455295562744,4,2.6672284603118896,341.9987487792969,73.61492757988901,-0.6048859,44.8064697
1728906146984260000,254.95726000976563,2.2030575275421143,0.01739788055419922,2.624605655670166,4,2.206879138946533,342.9995422363281,73.52802411932538,-0.6048925,44.8064882
1728906147975986400,255.948986328125,2.660824775695801,0.016672905534505844,2.630241870880127,4,2.003727912902832,341.99993896484375,73.47215807268454,-0.6048993,44.8065057
1728906148962932200,256.93593212890624,2.3903536796569824,0.0168840903788805,2.6353161334991455,4,1.8015758991241455,342.999755859375,73.45767434205493,-0.6049053,44.8065213
1728906149977076500,257.95007641601563,1.091482400894165,0.01688820868730545,2.6422555446624756,4,2.117947578430176,341.0000915527344,73.48457271835336,-0.6049132,44.8065388
1728906150974507300,258.94750732421875,3.699174165725708,0.017149964347481728,2.6556427478790283,4,2.2012577056884766,341.00018310546875,73.54250796843631,-0.6049219,44.8065575
1728906151975056400,259.9480563964844,12.113713264465332,0.028078243136405945,2.7308249473571777,4,1.7567716836929321,3.9335668087005615,73.5880287958741,-0.6049231,44.8065748
1728906152993518600,260.9665185546875,0,0.12252677232027054,2.6776342391967773,4,0.0004569128213915974,0,73.70390108025217,-0.6049216,44.8065771
1728906153976818200,261.9498181152344,20.46834945678711,0.015592074953019619,2.692359209060669,4,1.070505142211914,63.03587341308594,73.74735358939554,-0.604912,44.8065862
1728906154989052700,262.962052734375,0,0.13557864725589752,2.7045605182647705,4,0.000246373878326267,0,73.80322142375668,-0.6049086,44.8065883
1728906155993528800,263.96652880859375,0,0.14001980423927307,2.7113730907440186,4,5.978283468266454e-8,0,73.75976863233339,-0.6049099,44.806588
1728906156455000000,264.428,0,1.5,2.102156400680542,4.460999965667725,0.000002776195970000117,0,72.5999984741211,-0.6049101,44.8065879
1728906156980374300,264.9533742675781,0,0.013839036226272583,2.1039235591888428,4.460999965667725,5.620914844683966e-9,0,72.5999984741211,-0.6049102,44.8065879
1728906157991445800,265.9644458007813,0,0.1405085176229477,2.113090991973877,4.394999980926514,2.5975402384581514e-12,0,72.5999984741211,-0.6049102,44.8065879
1728906158991081700,266.96408178710936,0,0.12142102420330048,2.111125946044922,4.460999965667725,1.224957895534784e-11,0,72.5999984741211,-0.6049102,44.8065879
1728906159980899300,267.9538994140625,0,0.11817584931850433,2.112586736679077,4.394999980926514,0.09930993616580963,0,72.5999984741211,-0.6049128,44.806588
1728906160972916700,268.9459167480469,29.94195556640625,0.11622754484415054,2.127519369125366,4.394999980926514,0.1668182909488678,62.99941635131836,72.5999984741211,-0.6049137,44.8065885
1728906161988576500,269.96157641601565,0,0.010087626054883003,2.138355016708374,3.799999952316284,0.058315739035606384,0,72.5999984741211,-0.604911,44.8065871
1728906162066000000,270.0389997558594,0,1.5,6.113209247589111,3.74399995803833,0.05831414461135864,0,73,-0.6049108,44.8065869
1728906162995136300,270.96813623046876,0,0.015262149274349213,5.888049125671387,3.5769999027252197,0.03573378548026085,0,73,-0.6049108,44.806584
1728906163976427300,271.94942724609376,180,0.15414370596408844,6.024681091308594,3.49399995803833,0.13115833699703217,63.02622604370117,73,-0.6049108,44.8065836
1728906165068494000,273.041494140625,0,0.011347165331244469,5.909520626068115,3.24399995803833,0.0386444590985775,0,73,-0.6049103,44.8065854
